0,1,Uptown-Funk,Mark-Ronson,http://genius.com/Mark-Ronson-Uptown-Funk-lyrics
1,2,Thinking-Out-Loud,Ed-Sheeran,http://genius.com/Ed-Sheeran-Thinking-Out-Loud-lyrics
2,3,See-You-Again,Wiz-Khalifa,http://genius.com/Wiz-Khalifa-See-You-Again-lyrics
3,4,Trap-Queen,Fetty-Wap,http://genius.com/Fetty-Wap-Trap-Queen-lyrics
4,5,Sugar,Maroon-5,http://genius.com/Maroon-5-Sugar-lyrics
5,6,Shut-Up-and-Dance,Walk-the-Moon,http://genius.com/Walk-the-Moon-Shut-Up-and-Dance-lyrics
6,7,Blank-Space,Taylor-Swift,http://genius.com/Taylor-Swift-Blank-Space-lyrics
7,8,Watch-Me,Silento,http://genius.com/Silento-Watch-Me-lyrics
8,9,Earned-It,The-Weeknd,http://genius.com/The-Weeknd-Earned-It-lyrics
9,10,The-Hills,The-Weeknd,http://genius.com/The-Weeknd-The-Hills-lyrics
10,11,Cheerleader,OMI,http://genius.com/OMI-Cheerleader-lyrics
11,12,Cant-Feel-My-Face,The-Weeknd,http://genius.com/The-Weeknd-Cant-Feel-My-Face-lyrics
12,13,Love-Me-Like-You-Do,Ellie-Goulding,http://genius.com/Ellie-Goulding-Love-Me-Like-You-Do-lyrics
13,14,Take-Me-to-Church,Hozier,http://genius.com/Hozier-Take-Me-to-Church-lyrics
14,15,Bad-Blood,Taylor-Swift,http://genius.com/Taylor-Swift-Bad-Blood-lyrics
15,16,Lean-On,Major-Lazer,http://genius.com/Major-Lazer-Lean-On-lyrics
16,17,Want-to-Want-Me,Jason-Derulo,http://genius.com/Jason-Derulo-Want-to-Want-Me-lyrics
17,18,Shake-It-Off,Taylor-Swift,http://genius.com/Taylor-Swift-Shake-It-Off-lyrics
18,19,Where-Are-u-Now,Jack-U,http://genius.com/Jack-U-Where-Are-u-Now-lyrics
19,20,Fight-Song,Rachel-Platten,http://genius.com/Rachel-Platten-Fight-Song-lyrics
20,21,679,Fetty-Wap,http://genius.com/Fetty-Wap-679-lyrics
21,22,Lips-Are-Movin,Meghan-Trainor,http://genius.com/Meghan-Trainor-Lips-Are-Movin-lyrics
22,23,Worth-It,Fifth-Harmony,http://genius.com/Fifth-Harmony-Worth-It-lyrics
23,24,Post-to-Be,Omarion,http://genius.com/Omarion-Post-to-Be-lyrics
24,25,Honey-Im-Good,Andy-Grammer,http://genius.com/Andy-Grammer-Honey-Im-Good-lyrics
25,26,Im-Not-the-Only-One,Sam-Smith,http://genius.com/Sam-Smith-Im-Not-the-Only-One-lyrics
26,27,Good-for-You,Selena-Gomez,http://genius.com/Selena-Gomez-Good-for-You-lyrics
27,28,All-About-That-Bass,Meghan-Trainor,http://genius.com/Meghan-Trainor-All-About-That-Bass-lyrics
28,29,Style,Taylor-Swift,http://genius.com/Taylor-Swift-Style-lyrics
29,30,Hotline-Bling,Drake,http://genius.com/Drake-Hotline-Bling-lyrics
30,31,Hey-Mama,David-Guetta,http://genius.com/David-Guetta-Hey-Mama-lyrics
31,32,GDFR,Flo-Rida,http://genius.com/Flo-Rida-GDFR-lyrics
32,33,What-Do-You-Mean,Justin-Bieber,http://genius.com/Justin-Bieber-What-Do-You-Mean-lyrics


