33,34,Photograph,Ed-Sheeran,http://genius.com/Ed-Sheeran-Photograph-lyrics
34,35,Hello,Adele,http://genius.com/Adele-Hello-lyrics
35,36,Stitches,Shawn-Mendes,http://genius.com/Shawn-Mendes-Stitches-lyrics
36,37,Talking-Body,Tove-Lo,http://genius.com/Tove-Lo-Talking-Body-lyrics
37,38,Jealous,Nick-Jonas,http://genius.com/Nick-Jonas-Jealous-lyrics
38,39,Time-of-Our-Lives,Pitbull,http://genius.com/Pitbull-Time-of-Our-Lives-lyrics
39,40,Locked-Away,R-City,http://genius.com/R-City-Locked-Away-lyrics
40,41,Somebody,Natalie-La-Rose,http://genius.com/Natalie-La-Rose-Somebody-lyrics
41,42,FourFiveSeconds,Rihanna,http://genius.com/Rihanna-FourFiveSeconds-lyrics
42,43,Centuries,Fall-Out-Boy,http://genius.com/Fall-Out-Boy-Centuries-lyrics
43,44,My-Way,Fetty-Wap,http://genius.com/Fetty-Wap-My-Way-lyrics
44,45,Take-Your-Time,Sam-Hunt,http://genius.com/Sam-Hunt-Take-Your-Time-lyrics
45,46,Animals,Maroon-5,http://genius.com/Maroon-5-Animals-lyrics
46,47,I-Dont-Fuck-with-You,Big-Sean,http://genius.com/Big-Sean-I-Dont-Fuck-with-You-lyrics
47,48,Bitch-Better-Have-My-Money,Rihanna,http://genius.com/Rihanna-Bitch-Better-Have-My-Money-lyrics
48,49,Flex-Ooh-Ooh-Ooh,Rich-Homie-Quan,http://genius.com/Rich-Homie-Quan-Flex-Ooh-Ooh-Ooh-lyrics
49,50,Nasty-Freestyle,T-Wayne,http://genius.com/T-Wayne-Nasty-Freestyle-lyrics
50,51,Only,Nicki-Minaj,http://genius.com/Nicki-Minaj-Only-lyrics
51,52,Elastic-Heart,Sia,http://genius.com/Sia-Elastic-Heart-lyrics
52,53,Cool-for-the-Summer,Demi-Lovato,http://genius.com/Demi-Lovato-Cool-for-the-Summer-lyrics
53,54,Renegades,X-Ambassadors,http://genius.com/X-Ambassadors-Renegades-lyrics
54,55,I-Dont-Mind,Usher,http://genius.com/Usher-I-Dont-Mind-lyrics
55,56,Love-Me-Harder,Ariana-Grande,http://genius.com/Ariana-Grande-Love-Me-Harder-lyrics
56,57,Wildest-Dreams,Taylor-Swift,http://genius.com/Taylor-Swift-Wildest-Dreams-lyrics
57,58,Stay-with-Me,Sam-Smith,http://genius.com/Sam-Smith-Stay-with-Me-lyrics
58,59,You-Know-You-Like-It,DJ-Snake,http://genius.com/DJ-Snake-You-Know-You-Like-It-lyrics
59,60,Uma-Thurman,Fall-Out-Boy,http://genius.com/Fall-Out-Boy-Uma-Thurman-lyrics
60,61,7-11,Beyonce,http://genius.com/Beyonce-7-11-lyrics
61,62,The-Heart-Wants-What-It-Wants,Selena-Gomez,http://genius.com/Selena-Gomez-The-Heart-Wants-What-It-Wants-lyrics
62,63,Girl-Crush,Little-Big-Town,http://genius.com/Little-Big-Town-Girl-Crush-lyrics
63,64,Slow-Motion,Trey-Songz,http://genius.com/Trey-Songz-Slow-Motion-lyrics
64,65,Drag-Me-Down,One-Direction,http://genius.com/One-Direction-Drag-Me-Down-lyrics
65,66,Truffle-Butter,Nicki-Minaj,http://genius.com/Nicki-Minaj-Truffle-Butter-lyrics
